year;area km²;consunit
2019;0,85;ÁREA DE PROTEÇÃO AMBIENTAL PAYTUNA
2019;0,04;FLORESTA NACIONAL DE JATUARANA
2019;2,77;RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA
2019;1,39;RESERVA EXTRATIVISTA RENASCER
2019;16,43;ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI
2019;3,84;FLORESTA NACIONAL DO TRAIRÃO
2019;0,88;RESERVA EXTRATIVISTA TERRA GRANDE PRACUUBA
2019;0,14;PARQUE ESTADUAL DO MATUPIRI
2019;0,22;RESERVA BIOLÓGICA MORRO DOS SEIS LAGOS
2019;1,46;RESERVA EXTRATIVISTA CATUÁ-IPIXUNA
2019;3,16;RESERVA BIOLÓGICA DO GURUPI
2019;0,37;RESERVA DE DESENVOLVIMENTO SUSTENTáVEL CAMPO DAS MANGABAS
2019;1,45;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR TARUMÃ AÇU-TARUMÃ MIRIMA
2019;0,07;RESERVA EXTRATIVISTA DO RIO JUTAÍ
2019;0,13;FLORESTA NACIONAL DE TAPAJÓS
2019;94,15;RESERVA EXTRATIVISTA JACI-PARANÁ
2019;6,03;ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA
2019;0,06;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UACARÍ
2019;0,58;PARQUE NACIONAL DA SERRA DO PARDO
2019;2,19;RESERVA EXTRATIVISTA ARAPIXI
2019;0,40;ÁREA DE PROTEÇÃO AMBIENTAL DOS CAMPOS DE MANICORÉ
2019;0,49;RESERVA EXTRATIVISTA IPÊ
2019;1,29;RESERVA EXTRATIVISTA DO MéDIO PURúS
2019;11,71;FLORESTA NACIONAL DE ITAITUBA II
2019;0,45;RESERVA EXTRATIVISTA DO RIO GREGÓRIO
2019;0,17;RESERVA EXTRATIVISTA MAPUÁ
2019;0,20;FLORESTA ESTADUAL MAÚES
2019;0,53;FLORESTA NACIONAL DE ITACAIUNAS
2019;0,19;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO PERIQUITO
2019;0,06;FLORESTA NACIONAL DE PAU-ROSA
2019;0,04;PARQUE ESTADUAL DE CORUMBIARA
2019;0,64;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO
2019;20,93;FLORESTA NACIONAL ALTAMIRA
2019;7,09;RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT
2019;0,00;RESERVA EXTRATIVISTA MARINHA CUINARANA
2019;3,14;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES
2019;0,52;PARQUE NACIONAL DO JURUENA
2019;0,01;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CUJUBIM
2019;14,05;FLORESTA ESTADUAL DO PARU
2019;0,24;PARQUE NACIONAL DA AMAZÔNIA
2019;0,50;RESERVA EXTRATIVISTA RIO CAUTÁRIO
2019;1,08;RESERVA EXTRATIVISTA TAPAJÓS ARAPIUNS
2019;0,17;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DO AMAPÁ
2019;100,81;FLORESTA NACIONAL DO JAMANXIM
2019;1,75;ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO
2019;0,01;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO
2019;2,00;PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS
2019;0,22;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS
2019;0,08;RESERVA EXTRATIVISTA AUATÍ-PARANÁ
2019;5,67;FLORESTA ESTADUAL DO AMAPÁ
2019;14,46;RESERVA BIOLÓGICA NASCENTES SERRA DO CACHIMBO
2019;3,62;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ
2019;0,02;ESTAÇÃO ECOLÓGICA DE CUNIÃ
2019;0,43;RESERVA EXTRATIVISTA ARIÓCA PRUANÃ
2019;0,15;PARQUE ESTADUAL RIO NEGRO SETOR NORTE
2019;0,96;RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE
2019;0,36;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA
2019;4,80;RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO
2019;0,33;PARQUE NACIONAL DO JAÚ
2019;0,09;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SANTA ISABEL
2019;1,11;ESTAçãO ECOLóGICA DO RIO ROOSEVELT
2019;1,14;PARQUE NACIONAL DO RIO NOVO
2019;3,07;RESERVA EXTRATIVISTA RIO OURO PRETO
2019;3,88;PARQUE NACIONAL DE PACAÁS NOVOS
2019;13,56;PARQUE ESTADUAL DE GUAJARÁ-MIRIM
2019;0,43;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO JUMA
2019;4,22;FLORESTA ESTADUAL DE IRIRI
2019;8,89;FLORESTA NACIONAL DE BOM FUTURO
2019;0,30;FLORESTA NACIONAL DE BALATA-TUFARI
2019;0,32;FLORESTA NACIONAL DE HUMAITÁ
2019;0,44;RESERVA EXTRATIVISTA GURUPÁ-MELGAÇO
2019;1,00;FLORESTA NACIONAL DO IQUIRI
2019;0,02;RESERVA EXTRATIVISTA RIO XINGU
2019;0,71;ÁREA DE RELEVANTE INTERESSE ECOLÓGICA SERINGAL NOVA ESPERANÇA
2019;0,05;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA
2019;0,33;FLORESTA NACIONAL DE MULATA
2019;65,58;ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS
2019;0,10;PARQUE ESTADUAL CRISTALINO
2019;0,45;RESERVA EXTRATIVISTA CANUTAMA
2019;0,34;FLORESTA NACIONAL DE PURUS
2019;1,00;FLORESTA NACIONAL DE URUPADI
2019;0,17;ÁREA DE PROTEÇÃO AMBIENTAL - BAIXO RIO BRANCO
2019;3,52;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO MUTUM
2019;0,00;PARQUE NACIONAL DE ANAVILHANAS
2019;0,01;PARQUE NACIONAL DO ACARI
2019;1,45;FLORESTA NACIONAL DE CARAJÁS
2019;75,97;RESERVA EXTRATIVISTA CHICO MENDES
2019;2,21;ÁREA DE PROTEÇÃO AMBIENTAL  TAPURUQUARA
2019;0,28;RESERVA EXTRATIVISTA IPAÚ-ANILZINHO
2019;1,70;PARQUE NACIONAL DA SERRA DO DIVISOR
2019;0,85;PARQUE NACIONAL DO PICO DA NEBLINA
2019;6,31;PARQUE NACIONAL DO JAMANXIM
2019;0,92;ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS
2019;0,06;ÁREA DE PROTEÇÃO AMBIENTAL DA CHAPADA DOS GUIMARÃES
2019;0,15;ESTAÇÃO ECOLÓGICA DO GRÃO PARÁ
2019;6,48;FLORESTA NACIONAL DO AMAZONAS
2019;0,53;FLORESTA ESTADUAL DE FARO
2019;0,08;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO RIO VERMELHO (C)
2019;5,50;PARQUE ESTADUAL SERRA DO ARACÁ
2019;0,70;RESERVA EXTRATIVISTA ANGELIM
2019;1,30;ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES
2019;2,84;ÁREA DE PROTEÇÃO AMBIENTAL IGARAPÉ SÃO FRANCISCO
2019;0,17;FLORESTA ESTADUAL CANUTAMA
2019;0,66;PARQUE ESTADUAL SERRA SANTA BÁRBARA
2019;0,12;RESERVA EXTRATIVISTA MAE GRANDE DE CURUÇA
2019;0,02;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO GAVIÃO
2019;1,94;RESERVA EXTRATIVISTA ALTO TARAUACÁ
2019;0,61;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ
2019;0,09;RESERVA EXTRATIVISTA AQUARIQUARA
2019;0,87;FLORESTA NACIONAL DE JACUNDÁ
2019;9,07;FLORESTA NACIONAL DO AMANÁ
2019;0,00;PARQUE ESTADUAL TUCUMÃ
2019;1,34;FLORESTA NACIONAL DE ITAITUBA I
2019;0,59;FLORESTA ESTADUAL DO TROMBETAS
2019;0,27;RESERVA EXTRATIVISTA MÉDIO JURUÁ
2019;1,11;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURIÁ-APUAUZINHO
2019;1,30;FLORESTA NACIONAL DE CAXIUANÃ
2019;0,09;RESERVA EXTRATIVISTA MARACANÃ
2019;0,54;ESTAçãO ECOLóGICA ALTO MAUéS
2019;0,28;PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE
2019;0,10;RESERVA EXTRATIVISTA DO CIRIÁCO
2019;0,60;FLORESTA NACIONAL DO JAMARI
2019;0,69;FLORESTA NACIONAL DE SANTA ROSA DO PURUS
2019;0,10;RESERVA EXTRATIVISTA MATA GRANDE
2019;3,26;FLORESTA NACIONAL DE TAPIRAPÉ-AQUIRI
2019;0,65;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO UATUMÃ
2019;0,14;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO TUCANO
2019;1,83;FLORESTA NACIONAL DE TEFÉ
2019;0,23;FLORESTA NACIONAL DE MAPIÁ-INAUINÍ
2019;0,17;RESERVA DE DESENVOLVIMENTO SUSTENTAVEL DO RIO MADEIRA
2019;22,53;RESERVA EXTRATIVISTA RIO PRETO-JACUNDÁ
2019;0,75;PARQUE NACIONAL MAPINGUARI
2019;0,35;PARQUE NACIONAL DO MONTE RORAIMA
2018;0,50;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO
2018;332,09;ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU
2018;12,67;ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO
2018;2,10;FLORESTA NACIONAL DO CREPORI
2018;0,02;PARQUE ESTADUAL SERRA DOS REIS
2018;3,30;FLORESTA NACIONAL DE SARACÁ-TAQUERA
2018;0,04;RESERVA BIOLÓGICA DO GUAPORÉ
2018;0,13;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO
2018;0,01;ÁREA DE PROTEÇÃO AMBIENTAL DE ALTER DO CHÃO
2018;0,97;ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE
2018;6,30;RESERVA EXTRATIVISTA VERDE PARA SEMPRE
2018;0,23;FLORESTA ESTADUAL DE TAPAUÁ
2018;2,56;RESERVA EXTRATIVISTA ALTO JURUÁ
2018;0,15;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CANUMÃ
2018;2,08;FLORESTA NACIONAL DO ARIPUANÃ
2018;2,55;RESERVA EXTRATIVISTA RIO CAJARI
2018;10,53;"FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO DO RIO MADEIRA ""B"""
2018;0,00;RESERVA EXTRATIVISTA ROXINHO
2018;0,07;RESERVA EXTRATIVISTA BAIXO RIO BRANCO JAUAPERI
2018;0,46;ÁREA DE PROTEÇÃO AMBIENTAL PAYTUNA
2018;3,97;RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA
2018;0,94;RESERVA EXTRATIVISTA RENASCER
2018;0,07;PARQUE ESTADUAL DO SíTIO DO RANGEDOR
2018;16,88;ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI
2018;0,07;FLORESTA NACIONAL DO TRAIRÃO
2018;1,07;RESERVA EXTRATIVISTA CATUÁ-IPIXUNA
2018;3,68;RESERVA BIOLÓGICA DO GURUPI
2018;0,07;RESERVA DE DESENVOLVIMENTO SUSTENTáVEL CAMPO DAS MANGABAS
2018;0,40;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR TARUMÃ AÇU-TARUMÃ MIRIMA
2018;0,13;FLORESTA NACIONAL DE TAPAJÓS
2018;0,08;RESERVA EXTRATIVISTA DO RIO UNINI
2018;0,00;ESTAçãO ECOLóGICA DO RIO RONURO
2018;90,78;RESERVA EXTRATIVISTA JACI-PARANÁ
2018;2,52;ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA
2018;0,27;PARQUE NACIONAL DOS CAMPOS FERRUGINOSOS
2018;0,27;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UACARÍ
2018;0,57;PARQUE NACIONAL DA SERRA DO PARDO
2018;3,20;RESERVA EXTRATIVISTA ARAPIXI
2018;0,11;ÁREA DE PROTEÇÃO AMBIENTAL DOS CAMPOS DE MANICORÉ
2018;1,41;RESERVA EXTRATIVISTA IPÊ
2018;0,84;RESERVA EXTRATIVISTA DO MéDIO PURúS
2018;14,96;FLORESTA NACIONAL DE ITAITUBA II
2018;0,07;RESERVA EXTRATIVISTA DO RIO GREGÓRIO
2018;0,20;FLORESTA ESTADUAL MAÚES
2018;0,36;FLORESTA NACIONAL DE ITACAIUNAS
2018;0,00;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO PERIQUITO
2018;0,18;PARQUE NACIONAL MAPINGUARI
2018;0,40;RESERVA EXTRATIVISTA BAIXO JURUÁ
2018;9,55;FLORESTA NACIONAL ALTAMIRA
2018;7,35;RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT
2018;1,45;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES
2018;0,09;PARQUE NACIONAL DO JURUENA
2018;4,55;FLORESTA ESTADUAL DO PARU
2018;0,30;PARQUE NACIONAL DA AMAZÔNIA
2018;0,10;RESERVA EXTRATIVISTA RIO CAUTÁRIO
2018;0,00;RESERVA EXTRATIVISTA CASTANHEIRA
2018;0,66;RESERVA EXTRATIVISTA TAPAJÓS ARAPIUNS
2018;0,08;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DO AMAPÁ
2018;72,85;FLORESTA NACIONAL DO JAMANXIM
2018;2,34;ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO
2018;0,15;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO
2018;0,37;PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS
2018;0,36;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS
2018;0,08;RESERVA EXTRATIVISTA AUATÍ-PARANÁ
2018;2,62;FLORESTA ESTADUAL DO AMAPÁ
2018;3,96;RESERVA BIOLÓGICA NASCENTES SERRA DO CACHIMBO
2018;0,97;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ
2018;0,07;PARQUE ESTADUAL DE MONTE ALEGRE
2018;0,44;RESERVA EXTRATIVISTA ARIÓCA PRUANÃ
2018;0,96;RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE
2018;0,14;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO ARARAS
2018;0,05;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA
2018;2,98;RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO
2018;0,17;PARQUE NACIONAL DO JAÚ
2018;1,42;PARQUE NACIONAL DO RIO NOVO
2018;1,57;RESERVA EXTRATIVISTA RIO OURO PRETO
2018;0,27;PARQUE NACIONAL DE PACAÁS NOVOS
2018;0,09;RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRIÁ
2018;15,40;PARQUE ESTADUAL DE GUAJARÁ-MIRIM
2018;0,29;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO JUMA
2018;1,09;FLORESTA ESTADUAL DE IRIRI
2018;1,76;FLORESTA NACIONAL DE BOM FUTURO
2018;0,07;ÁREA DE PROTEçãO AMBIENTAL DA REGIãO DO MARACANã
2018;0,26;RESERVA EXTRATIVISTA GURUPÁ-MELGAÇO
2018;0,00;RESERVA EXTRATIVISTA MARACATIARA
2018;0,61;FLORESTA NACIONAL DO IQUIRI
2018;0,55;ÁREA DE RELEVANTE INTERESSE ECOLÓGICA SERINGAL NOVA ESPERANÇA
2018;38,99;ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS
2018;0,31;RESERVA EXTRATIVISTA ITUXí
2018;0,66;FLORESTA NACIONAL DE PURUS
2018;1,55;FLORESTA NACIONAL DE URUPADI
2018;3,87;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO MUTUM
2018;0,07;PARQUE NACIONAL DO ACARI
2018;0,19;FLORESTA NACIONAL DE BALATA-TUFARI
2018;21,12;RESERVA EXTRATIVISTA CHICO MENDES
2018;0,26;ÁREA DE PROTEÇÃO AMBIENTAL  TAPURUQUARA
2018;0,23;RESERVA EXTRATIVISTA IPAÚ-ANILZINHO
2018;0,61;PARQUE NACIONAL DA SERRA DO DIVISOR
2018;0,17;PARQUE NACIONAL DO PICO DA NEBLINA
2018;0,20;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ
2018;2,80;PARQUE NACIONAL DO JAMANXIM
2018;0,01;RESERVA EXTRATIVISTA DO ITAÚBA
2018;3,03;ÁREA DE PROTEçãO AMBIENTAL DE UPAON-AçU / MIRITIBA / ALTO PREGUIçAS
2018;0,11;RESERVA EXTRATIVISTA DO GUARIBA
2018;0,08;AREA DE PROTEÇÃO AMBIENTAL TARUMA/PONTA NEGRA
2018;0,06;RESERVA EXTRATIVISTA RIO PACAÁS NOVOS
2018;0,23;FLORESTA NACIONAL DO AMAZONAS
2018;0,73;FLORESTA ESTADUAL DE FARO
2018;3,95;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO RIO VERMELHO (C)
2018;0,10;PARQUE ESTADUAL SERRA DO ARACÁ
2018;2,48;RESERVA EXTRATIVISTA ANGELIM
2018;0,58;ÁREA DE PROTEçãO AMBIENTAL DAS REENTRâNCIAS MARANHENSES
2018;1,79;ÁREA DE PROTEÇÃO AMBIENTAL IGARAPÉ SÃO FRANCISCO
2018;0,16;FLORESTA ESTADUAL CANUTAMA
2018;0,32;PARQUE ESTADUAL SERRA SANTA BÁRBARA
2018;0,02;RESERVA EXTRATIVISTA MAE GRANDE DE CURUÇA
2018;0,09;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO GAVIÃO
2018;1,32;RESERVA EXTRATIVISTA ALTO TARAUACÁ
2018;0,91;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ
2018;0,01;RESERVA EXTRATIVISTA AQUARIQUARA
2018;0,03;FLORESTA NACIONAL DE JACUNDÁ
2018;7,79;FLORESTA NACIONAL DO AMANÁ
2018;0,14;FLORESTA NACIONAL DE ITAITUBA I
2018;0,16;FLORESTA ESTADUAL DO TROMBETAS
2018;0,22;RESERVA EXTRATIVISTA MÉDIO JURUÁ
2018;0,07;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURIÁ-APUAUZINHO
2018;0,78;FLORESTA NACIONAL DE CAXIUANÃ
2018;0,08;RESERVA EXTRATIVISTA MARACANÃ
2018;0,09;RESERVA EXTRATIVISTA MARINHA DE SOURE
2018;0,46;FLORESTA NACIONAL DO JAMARI
2018;0,19;FLORESTA NACIONAL DE SANTA ROSA DO PURUS
2018;0,06;RESERVA EXTRATIVISTA MATA GRANDE
2018;1,58;FLORESTA NACIONAL DE TAPIRAPÉ-AQUIRI
2018;0,12;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO UATUMÃ
2018;0,13;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO TUCANO
2018;2,97;FLORESTA NACIONAL DE TEFÉ
2018;0,16;FLORESTA NACIONAL DE MAPIÁ-INAUINÍ
2018;0,13;RESERVA DE DESENVOLVIMENTO SUSTENTAVEL DO RIO MADEIRA
2018;3,63;RESERVA EXTRATIVISTA RIO PRETO-JACUNDÁ
2018;0,21;PARQUE ESTADUAL DE CORUMBIARA
2018;0,58;FLORESTA NACIONAL DE CARAJÁS
2017;0,31;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO ARARAS
2017;2,93;RESERVA EXTRATIVISTA GUARIBA-ROOSEVELT
2017;11,44;ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO
2017;2,18;FLORESTA NACIONAL DO CREPORI
2017;0,00;RESERVA EXTRATIVISTA SÃO JOÃO DA PONTA
2017;3,14;FLORESTA NACIONAL DE SARACÁ-TAQUERA
2017;9,45;ÁREA DE PROTEçãO AMBIENTAL DA BAIXADA MARANHENSE
2017;3,51;RESERVA EXTRATIVISTA VERDE PARA SEMPRE
2017;0,07;FLORESTA ESTADUAL DE TAPAUÁ
2017;0,02;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO CEDRO
2017;1,79;RESERVA EXTRATIVISTA ALTO JURUÁ
2017;0,08;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CANUMÃ
2017;1,97;FLORESTA NACIONAL DO ARIPUANÃ
2017;1,56;RESERVA EXTRATIVISTA RIO CAJARI
2017;1,21;"FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO DO RIO MADEIRA ""B"""
2017;0,27;ÁREA DE PROTEÇÃO AMBIENTAL PAYTUNA
2017;1,76;RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA
2017;4,13;RESERVA EXTRATIVISTA RENASCER
2017;14,01;ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI
2017;0,89;FLORESTA NACIONAL DO TRAIRÃO
2017;0,40;RESERVA EXTRATIVISTA CATUÁ-IPIXUNA
2017;6,48;RESERVA BIOLÓGICA DO GURUPI
2017;0,37;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR TARUMÃ AÇU-TARUMÃ MIRIMA
2017;0,34;RESERVA EXTRATIVISTA DO RIO JUTAÍ
2017;0,10;FLORESTA NACIONAL DE TAPAJÓS
2017;144,66;RESERVA EXTRATIVISTA JACI-PARANÁ
2017;0,10;ESTAÇÃO ECOLÓGICA SAMUEL
2017;4,83;ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA
2017;0,13;PARQUE NACIONAL DOS CAMPOS FERRUGINOSOS
2017;0,14;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UACARÍ
2017;0,14;PARQUE NACIONAL DA SERRA DO PARDO
2017;1,31;RESERVA EXTRATIVISTA ARAPIXI
2017;0,08;RESERVA DE DESENVOLVIMENTO SUSTENTAVEL PURANGA CONQUISTA
2017;0,27;ÁREA DE PROTEÇÃO AMBIENTAL DOS CAMPOS DE MANICORÉ
2017;2,37;RESERVA EXTRATIVISTA IPÊ
2017;9,74;FLORESTA NACIONAL DE ITAITUBA II
2017;0,35;RESERVA EXTRATIVISTA DO RIO GREGÓRIO
2017;0,80;FLORESTA ESTADUAL MAÚES
2017;0,50;FLORESTA NACIONAL DE ITACAIUNAS
2017;0,12;FLORESTA ESTADUAL DE RENDIMENTO SUSTENTADO PERIQUITO
2017;0,13;FLORESTA NACIONAL DE PAU-ROSA
2017;3,33;PARQUE NACIONAL MAPINGUARI
2017;0,01;RESERVA EXTRATIVISTA MOGNO
2017;0,95;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO RIO NEGRO
2017;1,14;FLORESTA NACIONAL ALTAMIRA
2017;209,85;ÁREA DE PROTEÇÃO AMBIENTAL TRIUNFO DO XINGU
2017;2,65;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES
2017;0,09;PARQUE NACIONAL DO JURUENA
2017;8,37;FLORESTA ESTADUAL DO PARU
2017;0,47;PARQUE NACIONAL DA AMAZÔNIA
2017;0,11;RESERVA EXTRATIVISTA RIO CAUTÁRIO
2017;0,47;RESERVA EXTRATIVISTA TAPAJÓS ARAPIUNS
2017;25,09;FLORESTA NACIONAL DO JAMANXIM
2017;2,50;ÁREA DE PROTEÇÃO AMBIENTAL ILHA DO BANANAL/CANTÃO
2017;0,17;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PUCURUÍ - ARARÃO
2017;0,40;PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS
2017;0,22;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS
2017;3,21;FLORESTA ESTADUAL DO AMAPÁ
2017;4,41;RESERVA BIOLÓGICA NASCENTES SERRA DO CACHIMBO
2017;4,53;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ
2017;0,14;FLORESTA NACIONAL DE MACAUÃ
2017;0,07;ESTAÇÃO ECOLÓGICA DE CUNIÃ
2017;0,87;RESERVA EXTRATIVISTA ARIÓCA PRUANÃ
2017;0,25;RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE
2017;0,17;RESERVA EXTRATIVISTA BAIXO JURUÁ
2017;0,07;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA
